"","taxon","p_mean","n_mean","log2fold","glm.nb_est","glm.nb_stderr","glm.nb_zval","glm.nb_pval"
"217","Humicola",0.000685786942461826,0.00304033114368863,-2.14839612580627,-1.48915471732853,7.0599451611086,-0.210930068626013,0.832941840571074
"218","Hyaloscypha",0.000693501823823629,0.149175104131815,-7.74889139196725,-5.37112222080734,3.59968586136819,-1.49210859715571,0.135670678470852
"219","Hyaloscyphaceae",0.0109638941628137,0.243390959372962,-4.47244336914745,-3.10006151153858,0.990288410473474,-3.13046328600007,0.00174530813928972
"220","Hydnaceae",0.00780772497252852,0.0141109074223828,-0.853836625607626,-0.591834449698744,1.88782013164721,-0.313501503547555,0.753899678560194
"221","Hydnodontaceae",0.00603647651831928,0.0157026425401911,-1.3792287638642,-0.956008529019646,2.39249091257193,-0.399587109817666,0.689460652135676
"222","Hygrocybe",0.000205954030545018,0.0157026425401911,-6.25254119498924,-4.3339313006417,9.52285342958526,-0.455108474858722,0.649031201303397
"223","Hygrophoraceae",0.00347179132931643,0.0506541613307529,-3.86692865102592,-2.68035069188509,2.01353366662455,-1.33116755697379,0.183133883906211
"224","Hygrophorus",0.00168293567652753,0.0392566063504778,-4.54388351870148,-3.14958004978073,4.62587815103515,-0.680861005618131,0.495959443994952
"225","Hymenochaetales",0.020336126954047,0.0314052850803822,-0.626962423494436,-0.434577236162198,1.54285035312775,-0.281671670412623,0.778195279015968
"226","Hymenoscyphus",0.00206358275944733,0.00785132127009555,-1.92778416188606,-1.33623815653944,3.61406133091526,-0.369733115791105,0.711581354741997
