OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
38406e4e4938004a24616e6cc7b8c989	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	89.238	88	0
144f91c50ae741187f2605ceb680f32f	Fungi_1	Basidiomycota_1	Geminibasidiomycetes_1	Geminibasidiales_1	Geminibasidiaceae_1	Geminibasidium_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	80.303	100	0
ee36f0847d6b971166908fd46011dd6e	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	87.692	77	0
757f91b23ee95728ba4403a356be85b1	Fungi_1	Ascomycota_1	Dothideomycetes_1	Venturiales_1	Venturiaceae_1	Venturia_1			0	0	0
8905f9939138752d34339a6e8b17cf1b	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1	Hyaloscypha_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.771	98	0
239a913a335adfa20347f23fdaebac1d	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Sebacinaceae_1	Sebacina_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	88.571	98	0
9469128f83e1c68ae874a5e2e6c8af0c	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.480	87	0
0d979f791ba9796efe703a58136ea3d1	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0	0
9f47f9a39e3e3cbd9127e115b4b88778	Fungi_1	Mucoromycota_1	Umbelopsidomycetes_1	Umbelopsidales_1	Umbelopsidaceae_1	Umbelopsis_1	Umbelopsis isabellina 		0	0	0
72913418488c6dcc52295b6d01da31c7	Fungi_1	Basidiomycota_1	Spiculogloeomycetes_1						0	0	0
e4a9a164c595e65c1a633433f2d13135	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Piskurozymaceae_1	Solicoccozyma_1	Solicoccozyma terricola 		0	0	0
16fc404bd5b16705ac164d019049b005	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Trechisporales_1	Hydnodontaceae_1	Luellia_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	84.848	77	0
2a60ac6db2d5ba553840f1c5a3450a0e	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.532	86	0
6e7fea12adab57a2645215a7af8a1810	Fungi_1	Basidiomycota_1	Geminibasidiomycetes_1	Geminibasidiales_1	Geminibasidiaceae_1	Geminibasidium_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	79.924	100	0
d99a35258f8047faa3bd9fa0e9c9bb2b	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0	0
04024d99c5d76107307cdcdfb2689ff6	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1				0	0	0
564b3e6007eab8bbffce70d28dfdb523	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1			0	0	0
d27b8528fbbf788fee1a3beb64e6c4bb	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1			0	0	0
01ae19bce762df6946b8ce87dc4f9993	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Helotiaceae_1	Meliniomyces_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.161	87	0
e1e4a45fd7368b7b71f36c4b00910e42	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Atheliales_1	Pilodermataceae_1	Piloderma_1	Piloderma bicolor 	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	83.122	92	0
0579ac16ea671feba4434052b5f2c727	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1			0	0	0
175d7ea2d40d2f7b454f0099d39ceba5	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Cortinariaceae_1	Cortinarius_1			0	0	0
997813a1ba3655cfa12b4a1733fb1f04	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1	Hyaloscypha_1			0	0	0
01b2e50f1e6a9bcd41fd18b7e8762fa1	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.532	86	0
695a46d5dbaa6a4027086d5e1fe1ceb3	Fungi_1	Ascomycota_1	Lecanoromycetes_1	Acarosporales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	89.216	80	0
b9ced5e48e4c460b3c8526d7eb4b063f	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Atheliales_1	Pilodermataceae_1	Piloderma_1	Piloderma bicolor 	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	83.898	92	0
bbb0f1445e63d285e798ace4972d3704	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0	0
bb238166f35d011b8df9f81657d405a6	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Leucosporidiales_1					0	0	0
51659e0b374e4bb02da954910a05aacb	Fungi_1	Basidiomycota_1	Spiculogloeomycetes_1						0	0	0
682d4e0131cbf9ebde22085727ba206a	Fungi_1	Basidiomycota_1	Spiculogloeomycetes_1						0	0	0
d4c3c1f207623a4abb239c75ab8c4a8f	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1			0	0	0
b78d5ca2012305c1cef71bbd19e9584e	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Inocybaceae_1	Inocybe_1			0	0	0
c2ee0b73ea3a1562849b7888133bfa35	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Leotiaceae_1	Pezoloma_1	Pezoloma ericae 	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.670	80	0
1e34c791a92fbabd140388d40f86a6fb	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0	0
37c3a5fd4ab15cd73009703d67128c34	Fungi_1	Basidiomycota_1	Geminibasidiomycetes_1	Geminibasidiales_1	Geminibasidiaceae_1	Geminibasidium_1			0	0	0
5f130c64e0fe862c8bf3745a72d2caed	Fungi_1	Ascomycota_1	Leotiomycetes_1					Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	83.984	99	0
503b4b7ef2ab330837501d8186234d76	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.659	99	0
eb74edf3153412faecfbdf5dc3dcbbbd	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Strophariaceae_1	Pholiota_1	Pholiota highlandensis 		0	0	0
44f3fd801ad0e31e3f1fb44fa90083a5	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1	Hyaloscypha_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.433	98	0
f4bee241168fd73b0e99fef507dfcf96	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.095	97	0
3f79a0d5292e0979f21399a36ec897b9	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1	Hyaloscypha_1	Hyaloscypha finlandica 	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.271	99	0
f17234230be9b23a24ea02ed1d121bef	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Inocybaceae_1	Inocybe_1			0	0	0
c433a0a8e4fceb264984319dc25cb940	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1				0	0	0
ee6b2b561d42cf4f08bcd23f9b98b112	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Thelephora_1	Thelephora terrestris 		0	0	0
5613530b6d0b1e8f71e521367235a627	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Sebacinaceae_1	Sebacina_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	88.889	97	0
fd74232352aff387fb137c39b67aab53	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Inocybaceae_1	Inocybe_1			0	0	0
f980c701257eb4fd540174d009aa58e8	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Thelephora_1	Thelephora terrestris 		0	0	0
437d986225d3cf8e079b7b4866e337f3	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	88.325	78	0
19150e909f2334f85e69485a00098a91	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Russulales_1	Russulaceae_1	Lactarius_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	85.646	82	0
7d32f854e7ba42098a43a55436e1ccec	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1		Leohumicola_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.200	97	0
970d044a51a4a20a6ad66987f7d95397	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Hyaloscyphaceae_1	Hyaloscypha_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.600	96	0
2d7f745963c95c2cdc604194a0814d3d	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Auriculariales_1					0	0	0
a38e3d0480a5c89e04a8e32f636c0f56	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1	Entoloma mirum 		0	0	0
e8f8e1d5bb185053d9ecfaaee5a3aea8	Fungi_1	Ascomycota_1	Leotiomycetes_1	Thelebolales_1	Pseudeurotiaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.209	100	0
4237c8b7108a782a1d2b93502c321035	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.425	96	0
4dae1c0c9639623a420f9723b2d881cb	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Leotiaceae_1	Alatospora_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.854	96	0
269d74692652bf53ce544d76aca6980a	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.480	87	0
c7ae2ef4bd08c3272990b35a335275d2	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Vibrisseaceae_1	Phialocephala_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	89.583	77	0
44b3fab9dfcc8e4c0574c8ebaca82600	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0	0
12191f1a987eecd7b691c66b24f07f61	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.532	86	0
2abeda0f5a7499c016f74874f2a79844	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.328	99	0
0c56af9467af70710c23b7605a186804	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0	0
401d4eadc72cc31812770cd7ed03316e	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1		Leohumicola_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.000	97	0
b4b4354f7c650010f2839ee56ba7bcfd	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1			0	0	0
ad334ff319d4c7445fb97cbed53b0915	Fungi_1	Mucoromycota_1	Umbelopsidomycetes_1	Umbelopsidales_1	Umbelopsidaceae_1	Umbelopsis_1			0	0	0
d65e7f2fa982624d90ad526b32f7e17c	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.694	97	0
84052a1447e4c1adb881cce6f71cad63	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Clitopilus_1	Clitopilus caelatus 		0	0	0
67bf8c1e020753e4fb4b5fbb11c41d0f	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	89.691	77	0
5801e719818780943623553d18f1b8b4	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1			0	0	0
251a6e1417c88880991b100f11c4b39a	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Leotiaceae_1	Pezoloma_1	Pezoloma ericae 	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.441	99	0
e27f7e46796ea8a2b982ca45054cad19	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Trechisporales_1					0	0	0
