OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
036f113baa5e7f2269e260bc8f972645	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.889	100	0
49c575e0540f7d1155a65cf14705f864	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1	Zasmidium_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	89.945	100	0
6e12435d28aa239798aec77dc6fd5233	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0	0
920d8fba10c72c94a368e05b8248ddf6	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Aspergillaceae_1	Aspergillus_1			0	0	0
46d81974c9b6da0407a2172b5d3500fd	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1	Neoceratosperma_1	Neoceratosperma yunnanensis 	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.963	100	0
2cd40b435ad1487f9c7fd0004f13963c	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.232	76	0
bb113ac7b80169e43776e72229cc225f	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Xylariaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.317	76	0
d7273764b6f330f807e5fb0fa1d574d6	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	89.024	81	0
51b5e316e4b546d6563a97787d325329	Fungi_1	Ascomycota_1	Dothideomycetes_1	Botryosphaeriales_1	Botryosphaeriaceae_1	Lasiodiplodia_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.983	99	0
887cac6588d23158f6d6570632e2b7c8	Fungi_1	Ascomycota_1	Dothideomycetes_1					Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	81.636	100	0
6bc99ef71ccea1eebb15a68f30abc5fb	Fungi_1								0	0	0
eca4977d201b4ee2064e7d97a94d5329	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Rhynchogastremataceae_1	Papiliotrema_1			0	0	0
0d2d0854617058367a2131695933b624	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.020	100	0
8cc7f5893a2bd77b1f23467d753dcbe8	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Derxomyces_1			0	0	0
1319d29f5ca383223c969648dc79fd27	Fungi_1	Ascomycota_1	Sordariomycetes_1	Trichosphaeriales_1	Trichosphaeriaceae_1	Nigrospora_1			0	0	0
ee83958c0015769add24931c85e3ab75	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1					0	0	0
aa3c502d8f55876549e40d548edd41ca	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	80.000	100	0
40ee5857532f1584b8a79f3b11e0598c	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.138	100	0
875152afa46b5a2582a3705fdc717c2e	Fungi_1	Ascomycota_1							0	0	0
2e0737be2d97a398deb4b5ae2850f1b8	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Xylariaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.199	76	0
8562b533a249dbecf83c8e977a32b135	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Sporormiaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	80.961	100	0
dd577688859b971ac5015492baffc02f	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Xylariaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.081	76	0
a53e06e433777d910245051703b3b176	Fungi_1							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	83.700	100	0
14b0ea8fe0ed1213c91c2aeccd713a60	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	84.461	100	0
9282976e852edbfd6d05c367055c76df	Fungi_1							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	83.636	100	0
5cdd7351778348117c5f088adffb1d7b	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	80.256	100	0
74645c37d7dadbc5c7d760838c388a69	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.036	100	0
6bd4db6c5e8b6f52d1ac731e141d85a5	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1	Zymoseptoria_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.296	100	0
7fdb397e89a7ac55cc4db0f9cbeb9d03	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0	0
c4ad8172255b0239b80267b945dde906	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1		Cryptocoryneum_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	82.182	100	0
2569e569ed75bbea6348b36622cd7c28	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1					0	0	0
bf5fe9bd68c957f1a9fac86d0a2136ad	Fungi_1							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.923	100	0
5584a641e3befc95efc785e8af020d58	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Sirobasidiaceae_1	Sirobasidium_1	Sirobasidium brefeldianum 		0	0	0
652552145a88b874aede20c94f645a73	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Tremellaceae_1	Sirotrema_1	Sirotrema translucens 		0	0	0
61fd36a2ccf6c3a7f3650e37d4cfebd1	Fungi_1	Ascomycota_1	Saccharomycetes_1	Saccharomycetales_1		Candida_1	Candida tropicalis 		0	0	0
a827919e6b30c8bcd871f33520761c23	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Dioszegia_1	Dioszegia zsoltii var. zsoltii 		0	0	0
cf2e35522ed5ec4fa9b312a9e3684056	Fungi_1	Ascomycota_1	Saccharomycetes_1	Saccharomycetales_1	Dipodascaceae_1				0	0	0
87bc7484ad9f081e5853da5044c982f5	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1				0	0	0
47dd4804ffa1df9762dc0795ec1cc899	Fungi_1								0	0	0
424124becfb3ba4e4a84a234940d6e63	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	78	0
5db6f9dad7505672a8cca11f24d9e865	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1	Ramularia_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.868	100	0
e96e9d999993b8200140fb7c89af7917	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	78	0
388087bd173a4a57532ebdea5db38986	Fungi_1								0	0	0
